date,feature_id,feature_name,product_area,device_family,service_tier,customer_segment,active_accounts,sessions,qualified_starts,avg_watch_minutes,conversion_rate,day7_retention_rate,search_success_rate,playback_start_ms,rebuffer_rate,crash_rate,satisfaction_proxy,data_quality_score
2026-03-06,F009,Household Switcher,Profiles,Connected TV,SVOD,Kids co-viewing households,7618,14694,9898,31.44,0.1897,0.3011,0.7685,950,0.0159,0.0019,71.2,96.1
2026-03-06,F009,Household Switcher,Profiles,Connected TV,SVOD,Ad-supported explorers,9188,11574,7055,26.21,0.1774,0.1924,0.7338,931,0.0179,0.0036,69.6,96.8
2026-03-06,F010,Watch Party Invite,Social,Mobile,SVOD,Returning binge viewers,4585,6854,3062,46.61,0.2462,0.3418,0.6868,688,0.0212,0.006,76.6,96.0
2026-03-06,F010,Watch Party Invite,Social,Mobile,SVOD,New trial households,4355,7311,4658,24.68,0.1574,0.2336,0.7806,744,0.0185,0.0045,70.3,94.6
2026-03-06,F010,Watch Party Invite,Social,Mobile,SVOD,Sports event viewers,5083,11375,7240,37.29,0.2515,0.2417,0.7902,594,0.0181,0.0049,76.6,97.0
2026-03-06,F010,Watch Party Invite,Social,Mobile,SVOD,Kids co-viewing households,4487,6482,4154,27.24,0.234,0.2837,0.7571,707,0.0138,0.0056,74.3,95.4
2026-03-06,F010,Watch Party Invite,Social,Mobile,SVOD,Ad-supported explorers,4719,7374,4435,30.1,0.1684,0.2026,0.8021,687,0.0128,0.0054,73.3,95.7
2026-03-06,F011,New Episode Reminder,Notifications,Mobile,SVOD,Returning binge viewers,6276,8391,4768,39.29,0.2729,0.3609,0.79,666,0.0144,0.0057,77.8,96.8
2026-03-06,F011,New Episode Reminder,Notifications,Mobile,SVOD,New trial households,5577,11495,4911,19.05,0.1751,0.1966,0.7226,769,0.0196,0.0043,69.3,94.7
2026-03-06,F011,New Episode Reminder,Notifications,Mobile,SVOD,Sports event viewers,6361,10967,5145,29.62,0.2362,0.232,0.7234,764,0.0202,0.0064,72.8,96.2
2026-03-06,F011,New Episode Reminder,Notifications,Mobile,SVOD,Kids co-viewing households,5351,9893,5477,32.35,0.1829,0.3308,0.713,686,0.0157,0.0036,73.5,97.5
2026-03-06,F011,New Episode Reminder,Notifications,Mobile,SVOD,Ad-supported explorers,6930,9581,6477,23.54,0.1478,0.2064,0.7843,594,0.0212,0.0037,70.5,96.5
2026-03-06,F012,FAST Channel Guide,Live,Web,Ad Supported,Returning binge viewers,7998,9749,4374,33.56,0.2517,0.3314,0.7013,577,0.0142,0.0025,76.9,96.8
2026-03-06,F012,FAST Channel Guide,Live,Web,Ad Supported,New trial households,7939,19084,12772,21.51,0.1635,0.2055,0.7373,708,0.0129,0.0034,71.4,95.4
2026-03-06,F012,FAST Channel Guide,Live,Web,Ad Supported,Sports event viewers,9613,18194,9079,29.52,0.2373,0.2693,0.7642,495,0.0115,0.0031,77.1,96.6
2026-03-06,F012,FAST Channel Guide,Live,Web,Ad Supported,Kids co-viewing households,7253,11964,5710,25.63,0.191,0.3004,0.7818,612,0.0109,0.0036,74.2,95.6
2026-03-06,F012,FAST Channel Guide,Live,Web,Ad Supported,Ad-supported explorers,7565,17262,11778,29.57,0.1531,0.1889,0.7502,576,0.0143,0.0021,73.5,96.3
2026-03-07,F001,Continue Watching Rail,Home,Connected TV,SVOD,Returning binge viewers,15529,34814,19557,39.04,0.2904,0.3295,0.7583,719,0.0095,0.0036,78.8,97.3
2026-03-07,F001,Continue Watching Rail,Home,Connected TV,SVOD,New trial households,12970,28691,13881,21.22,0.1695,0.1904,0.7372,739,0.0114,0.0038,71.6,94.6
2026-03-07,F001,Continue Watching Rail,Home,Connected TV,SVOD,Sports event viewers,14637,20373,13479,28.2,0.2545,0.2277,0.6807,975,0.0094,0.0047,73.6,97.5
2026-03-07,F001,Continue Watching Rail,Home,Connected TV,SVOD,Kids co-viewing households,16122,36088,19009,33.12,0.1796,0.2924,0.7904,754,0.0117,0.0014,73.9,95.2
2026-03-07,F001,Continue Watching Rail,Home,Connected TV,SVOD,Ad-supported explorers,13828,21066,14751,29.31,0.1382,0.1727,0.7216,948,0.0179,0.0048,69.0,97.7
2026-03-07,F002,Personalized Top Picks,Home,Connected TV,SVOD,Returning binge viewers,15981,29038,18292,35.08,0.2744,0.3451,0.7707,911,0.0169,0.0021,74.4,95.4
2026-03-07,F002,Personalized Top Picks,Home,Connected TV,SVOD,New trial households,15005,32095,21713,22.18,0.1663,0.219,0.7669,963,0.0168,0.0031,68.6,98.1
2026-03-07,F002,Personalized Top Picks,Home,Connected TV,SVOD,Sports event viewers,16470,22190,9549,37.38,0.2181,0.2572,0.7963,923,0.0082,0.0011,75.0,96.5
2026-03-07,F002,Personalized Top Picks,Home,Connected TV,SVOD,Kids co-viewing households,13890,22197,13343,26.35,0.1866,0.2876,0.7865,929,0.0085,0.0017,72.0,95.0
2026-03-07,F002,Personalized Top Picks,Home,Connected TV,SVOD,Ad-supported explorers,14038,23874,13987,25.73,0.1413,0.2015,0.7032,964,0.0136,0.0041,69.2,97.8
2026-03-07,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Returning binge viewers,9133,14449,6084,35.19,0.2589,0.3704,0.8081,583,0.0216,0.0048,75.7,95.6
2026-03-07,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,New trial households,8846,14360,6666,25.67,0.2104,0.2243,0.6959,756,0.0123,0.0038,73.2,95.7
2026-03-07,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Sports event viewers,7331,16273,9696,36.53,0.2541,0.2473,0.7939,633,0.0122,0.0037,77.5,96.9
2026-03-07,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Kids co-viewing households,7644,11996,8166,30.88,0.2215,0.2909,0.7779,703,0.0123,0.0068,74.9,96.1
2026-03-07,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Ad-supported explorers,9046,21680,11896,25.81,0.1367,0.1852,0.7626,649,0.0208,0.0057,70.2,96.3
2026-03-07,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Returning binge viewers,12009,25099,12936,35.83,0.2886,0.3579,0.7116,856,0.0165,0.0029,75.5,87.2
2026-03-07,F004,Sports Live Hub,Live,Connected TV,Ad Supported,New trial households,10932,13029,9243,24.68,0.1851,0.214,0.7385,868,0.0152,0.0027,70.7,86.5
2026-03-07,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Sports event viewers,15556,32241,20807,30.72,0.2261,0.273,0.7481,897,0.0138,0.0024,73.0,88.2
2026-03-07,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Kids co-viewing households,11037,14564,7551,25.99,0.2024,0.2867,0.786,932,0.0176,0.0034,70.4,84.2
2026-03-07,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Ad-supported explorers,10685,18910,11685,28.84,0.1545,0.1972,0.788,786,0.011,0.0034,72.3,91.5
2026-03-07,F005,Kids Profile Gate,Profiles,Tablet,SVOD,Returning binge viewers,6179,8333,5225,43.82,0.2407,0.3375,0.7462,622,0.0115,0.0026,78.7,98.2
2026-03-07,F005,Kids Profile Gate,Profiles,Tablet,SVOD,New trial households,6135,14794,10046,22.61,0.2066,0.1911,0.7779,760,0.0117,0.0021,72.7,97.6
2026-03-07,F005,Kids Profile Gate,Profiles,Tablet,SVOD,Sports event viewers,5124,10052,5609,33.21,0.1975,0.2649,0.7661,719,0.0109,0.0052,74.9,95.2
2026-03-07,F005,Kids Profile Gate,Profiles,Tablet,SVOD,Kids co-viewing households,6250,11924,7144,33.57,0.2118,0.3303,0.7958,584,0.015,0.0055,75.6,96.4
2026-03-07,F005,Kids Profile Gate,Profiles,Tablet,SVOD,Ad-supported explorers,5035,10339,5273,29.98,0.1395,0.1794,0.7343,799,0.0138,0.0021,71.3,95.3
2026-03-07,F006,Offline Downloads,Playback,Mobile,SVOD,Returning binge viewers,8818,11344,5615,45.08,0.2534,0.3253,0.7607,615,0.0158,0.0051,78.4,95.6
2026-03-07,F006,Offline Downloads,Playback,Mobile,SVOD,New trial households,9137,19401,11723,26.06,0.1921,0.2294,0.7487,609,0.0145,0.0068,73.6,95.6
2026-03-07,F006,Offline Downloads,Playback,Mobile,SVOD,Sports event viewers,9302,12489,8932,35.92,0.1959,0.2684,0.7309,578,0.0203,0.006,74.4,95.6
2026-03-07,F006,Offline Downloads,Playback,Mobile,SVOD,Kids co-viewing households,9052,14223,9638,29.34,0.2191,0.3187,0.7869,579,0.0194,0.0043,74.1,95.9
2026-03-07,F006,Offline Downloads,Playback,Mobile,SVOD,Ad-supported explorers,9797,12749,8316,22.58,0.1423,0.1914,0.7001,586,0.0176,0.0041,71.1,97.1
2026-03-07,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Returning binge viewers,9235,14446,9467,36.86,0.2584,0.3371,0.7925,945,0.016,0.0032,74.1,88.9
2026-03-07,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,New trial households,9081,17597,9209,19.52,0.1764,0.2123,0.7104,795,0.0216,0.0016,68.8,92.1
2026-03-07,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Sports event viewers,9274,17450,10390,35.54,0.2126,0.2278,0.7869,879,0.0187,0.0012,72.6,87.2
2026-03-07,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Kids co-viewing households,8109,15825,11192,30.01,0.2189,0.2869,0.7007,698,0.0194,0.0028,73.2,85.2
2026-03-07,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Ad-supported explorers,9987,13028,8718,22.44,0.1575,0.2098,0.7238,775,0.0211,0.004,69.1,81.4
2026-03-07,F008,Search Intent Rewrite,Search,Web,SVOD,Returning binge viewers,5000,8164,3819,41.35,0.263,0.3296,0.8285,519,0.0119,0.0048,79.7,86.8
2026-03-07,F008,Search Intent Rewrite,Search,Web,SVOD,New trial households,4110,9577,5768,22.5,0.1626,0.2245,0.8034,523,0.0108,0.0037,73.7,83.6
2026-03-07,F008,Search Intent Rewrite,Search,Web,SVOD,Sports event viewers,5335,7625,3995,28.79,0.2317,0.2744,0.7642,649,0.0084,0.0057,76.2,84.9
2026-03-07,F008,Search Intent Rewrite,Search,Web,SVOD,Kids co-viewing households,4695,8689,5670,31.98,0.2141,0.3012,0.8866,631,0.0133,0.0031,75.3,87.1
2026-03-07,F008,Search Intent Rewrite,Search,Web,SVOD,Ad-supported explorers,4871,6517,4554,24.55,0.1882,0.1649,0.8622,670,0.0073,0.0033,74.3,86.0
2026-03-07,F009,Household Switcher,Profiles,Connected TV,SVOD,Returning binge viewers,9631,19573,12820,37.05,0.2889,0.3327,0.7517,913,0.0115,0.0016,76.3,97.6
2026-03-07,F009,Household Switcher,Profiles,Connected TV,SVOD,New trial households,7663,10934,6419,21.01,0.2,0.1923,0.7993,1001,0.0137,0.002,69.7,95.4
2026-03-07,F009,Household Switcher,Profiles,Connected TV,SVOD,Sports event viewers,8582,14148,8164,37.15,0.2459,0.2713,0.7134,786,0.0083,0.0023,76.9,95.2
2026-03-07,F009,Household Switcher,Profiles,Connected TV,SVOD,Kids co-viewing households,8764,20486,9728,32.49,0.2329,0.3076,0.6871,919,0.0092,0.0012,74.3,96.9
2026-03-07,F009,Household Switcher,Profiles,Connected TV,SVOD,Ad-supported explorers,9690,19030,10407,23.19,0.1736,0.166,0.7748,884,0.0163,0.0025,69.8,96.1
2026-03-07,F010,Watch Party Invite,Social,Mobile,SVOD,Returning binge viewers,3967,6065,2764,39.0,0.2838,0.3409,0.714,580,0.0197,0.0063,77.6,95.5
2026-03-07,F010,Watch Party Invite,Social,Mobile,SVOD,New trial households,4270,9540,5900,25.82,0.1551,0.2189,0.7532,725,0.0186,0.0037,70.6,98.1
2026-03-07,F010,Watch Party Invite,Social,Mobile,SVOD,Sports event viewers,4005,8560,4824,28.49,0.2465,0.2213,0.7549,604,0.0139,0.0069,75.7,95.7
2026-03-07,F010,Watch Party Invite,Social,Mobile,SVOD,Kids co-viewing households,3916,7047,4388,26.22,0.2072,0.3052,0.7297,550,0.0158,0.006,74.3,98.1
2026-03-07,F010,Watch Party Invite,Social,Mobile,SVOD,Ad-supported explorers,4616,9548,6575,26.98,0.1884,0.2041,0.7673,599,0.016,0.005,73.4,96.5
2026-03-07,F011,New Episode Reminder,Notifications,Mobile,SVOD,Returning binge viewers,6456,11022,7752,39.08,0.276,0.3518,0.7717,576,0.0197,0.0047,77.4,97.0
2026-03-07,F011,New Episode Reminder,Notifications,Mobile,SVOD,New trial households,5761,7339,4046,20.62,0.21,0.2038,0.8032,736,0.0126,0.0038,72.4,95.0
2026-03-07,F011,New Episode Reminder,Notifications,Mobile,SVOD,Sports event viewers,6152,10189,4405,34.21,0.2159,0.2511,0.6908,759,0.0185,0.0051,73.5,96.7
2026-03-07,F011,New Episode Reminder,Notifications,Mobile,SVOD,Kids co-viewing households,7060,16076,7818,29.22,0.2221,0.2804,0.792,532,0.0186,0.0034,74.7,96.3
2026-03-07,F011,New Episode Reminder,Notifications,Mobile,SVOD,Ad-supported explorers,6019,12616,7460,22.04,0.1484,0.1927,0.7209,725,0.0203,0.0036,69.4,97.3
2026-03-07,F012,FAST Channel Guide,Live,Web,Ad Supported,Returning binge viewers,6319,9723,5648,43.57,0.2413,0.3555,0.701,583,0.0114,0.0021,79.0,96.5
2026-03-07,F012,FAST Channel Guide,Live,Web,Ad Supported,New trial households,6814,11075,4840,25.61,0.1769,0.1977,0.7474,610,0.015,0.0024,73.0,96.7
2026-03-07,F012,FAST Channel Guide,Live,Web,Ad Supported,Sports event viewers,9304,14734,6578,30.9,0.2544,0.2705,0.6926,668,0.0091,0.0039,76.9,94.8
2026-03-07,F012,FAST Channel Guide,Live,Web,Ad Supported,Kids co-viewing households,6318,15360,8922,24.19,0.1824,0.3298,0.8003,616,0.0141,0.0051,73.0,96.5
2026-03-07,F012,FAST Channel Guide,Live,Web,Ad Supported,Ad-supported explorers,7932,13619,6425,28.11,0.1893,0.2055,0.7141,582,0.0153,0.0032,73.9,94.6
2026-03-08,F001,Continue Watching Rail,Home,Connected TV,SVOD,Returning binge viewers,13400,28144,16429,38.64,0.2788,0.3727,0.8043,830,0.0149,0.0048,76.3,94.9
2026-03-08,F001,Continue Watching Rail,Home,Connected TV,SVOD,New trial households,13774,31505,16106,24.55,0.1593,0.2124,0.6864,742,0.015,0.0022,71.1,95.1
2026-03-08,F001,Continue Watching Rail,Home,Connected TV,SVOD,Sports event viewers,14332,34559,20272,30.72,0.2366,0.2217,0.7687,964,0.0088,0.0012,73.8,95.0
2026-03-08,F001,Continue Watching Rail,Home,Connected TV,SVOD,Kids co-viewing households,14308,23313,9867,30.36,0.1831,0.3196,0.7764,977,0.0114,0.0037,71.6,96.7
2026-03-08,F001,Continue Watching Rail,Home,Connected TV,SVOD,Ad-supported explorers,14992,29921,20081,27.55,0.1933,0.1629,0.7031,701,0.0175,0.0043,72.4,94.5
2026-03-08,F002,Personalized Top Picks,Home,Connected TV,SVOD,Returning binge viewers,12992,22311,14340,40.46,0.2436,0.3549,0.6915,984,0.0109,0.0016,75.1,94.8
2026-03-08,F002,Personalized Top Picks,Home,Connected TV,SVOD,New trial households,16234,32193,19618,23.51,0.1846,0.1961,0.7273,860,0.009,0.0041,71.9,96.8
2026-03-08,F002,Personalized Top Picks,Home,Connected TV,SVOD,Sports event viewers,16174,25707,17414,37.73,0.22,0.2254,0.6967,692,0.0159,0.0041,75.4,94.7
2026-03-08,F002,Personalized Top Picks,Home,Connected TV,SVOD,Kids co-viewing households,15428,20650,13999,32.29,0.2205,0.3024,0.7597,943,0.0137,0.0038,72.8,95.3
2026-03-08,F002,Personalized Top Picks,Home,Connected TV,SVOD,Ad-supported explorers,15368,19544,12327,21.89,0.15,0.178,0.7826,832,0.0091,0.0023,70.9,94.8
2026-03-08,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Returning binge viewers,8738,20969,9255,43.71,0.271,0.3614,0.713,777,0.0211,0.0058,76.0,96.7
2026-03-08,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,New trial households,7904,13256,7178,24.4,0.1902,0.2115,0.7642,704,0.0158,0.0057,72.1,94.8
2026-03-08,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Sports event viewers,7277,16067,9878,35.03,0.2158,0.2365,0.706,712,0.0126,0.0056,75.4,98.2
2026-03-08,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Kids co-viewing households,9253,14289,7802,24.08,0.2046,0.2838,0.7962,564,0.019,0.005,73.0,97.2
2026-03-08,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Ad-supported explorers,7380,14107,8952,28.83,0.1406,0.1765,0.6888,563,0.017,0.0049,72.5,96.7
2026-03-08,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Returning binge viewers,12186,24081,14749,39.8,0.2902,0.3341,0.6966,762,0.0095,0.0046,78.6,87.8
2026-03-08,F004,Sports Live Hub,Live,Connected TV,Ad Supported,New trial households,12969,25356,13265,18.87,0.2099,0.1981,0.7492,984,0.0081,0.0035,70.9,87.5
2026-03-08,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Sports event viewers,15041,21758,9498,29.24,0.2536,0.2361,0.7221,997,0.0169,0.0033,72.0,87.2
2026-03-08,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Kids co-viewing households,10665,19877,12271,27.68,0.2236,0.3186,0.7759,970,0.0139,0.0045,71.7,86.7
2026-03-08,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Ad-supported explorers,11700,28428,12243,22.85,0.1809,0.2009,0.8014,897,0.011,0.0031,70.9,87.4
2026-03-08,F005,Kids Profile Gate,Profiles,Tablet,SVOD,Returning binge viewers,6261,12238,5986,36.74,0.2389,0.3414,0.7722,632,0.0127,0.0022,77.0,97.2
2026-03-08,F005,Kids Profile Gate,Profiles,Tablet,SVOD,New trial households,6344,11608,8198,23.41,0.1581,0.2121,0.7295,704,0.0192,0.0023,70.3,98.0
2026-03-08,F005,Kids Profile Gate,Profiles,Tablet,SVOD,Sports event viewers,5132,6667,3625,37.51,0.2148,0.2203,0.7372,593,0.0173,0.0051,75.8,97.3
2026-03-08,F005,Kids Profile Gate,Profiles,Tablet,SVOD,Kids co-viewing households,6203,13433,6365,32.7,0.1866,0.3137,0.6868,696,0.0194,0.0054,72.8,96.2
2026-03-08,F005,Kids Profile Gate,Profiles,Tablet,SVOD,Ad-supported explorers,5355,8660,3788,22.84,0.1424,0.2031,0.7548,644,0.0119,0.0055,71.9,97.9
2026-03-08,F006,Offline Downloads,Playback,Mobile,SVOD,Returning binge viewers,9242,12102,7902,40.52,0.283,0.3523,0.6984,758,0.0174,0.0066,76.8,97.8
2026-03-08,F006,Offline Downloads,Playback,Mobile,SVOD,New trial households,8090,18984,11155,24.81,0.1988,0.1912,0.6835,757,0.0217,0.0066,70.7,95.6
2026-03-08,F006,Offline Downloads,Playback,Mobile,SVOD,Sports event viewers,7969,19522,8457,32.46,0.231,0.2614,0.7141,738,0.0187,0.0055,73.8,96.8
2026-03-08,F006,Offline Downloads,Playback,Mobile,SVOD,Kids co-viewing households,7954,13981,9925,26.29,0.2267,0.3253,0.8006,564,0.0159,0.0046,74.7,95.3
2026-03-08,F006,Offline Downloads,Playback,Mobile,SVOD,Ad-supported explorers,9542,17527,12046,22.4,0.1699,0.199,0.718,653,0.0171,0.0044,71.3,96.5
2026-03-08,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Returning binge viewers,9765,15462,8318,33.19,0.2658,0.3709,0.7503,909,0.0172,0.0047,73.7,84.8
2026-03-08,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,New trial households,9101,17920,12292,24.4,0.214,0.1807,0.8005,773,0.0166,0.0012,72.0,89.1
2026-03-08,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Sports event viewers,9382,18464,10458,26.21,0.226,0.2621,0.7675,911,0.0196,0.0045,70.8,88.2
2026-03-08,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Kids co-viewing households,9341,18851,9521,24.81,0.2124,0.3257,0.7651,919,0.0184,0.0011,70.4,91.7
2026-03-08,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Ad-supported explorers,10327,17045,10636,26.53,0.1466,0.1625,0.7814,889,0.0131,0.0012,70.3,82.8
2026-03-08,F008,Search Intent Rewrite,Search,Web,SVOD,Returning binge viewers,4581,6445,2927,39.01,0.2531,0.3226,0.8358,699,0.0086,0.0021,78.1,83.1
2026-03-08,F008,Search Intent Rewrite,Search,Web,SVOD,New trial households,4102,8252,5057,20.21,0.1603,0.2197,0.7931,500,0.0088,0.0025,73.8,86.7
2026-03-08,F008,Search Intent Rewrite,Search,Web,SVOD,Sports event viewers,5103,7588,3667,36.08,0.2225,0.2646,0.8257,544,0.0078,0.0029,78.3,87.6
2026-03-08,F008,Search Intent Rewrite,Search,Web,SVOD,Kids co-viewing households,4580,10598,5313,31.17,0.1953,0.3292,0.804,686,0.0154,0.0048,73.7,87.5
2026-03-08,F008,Search Intent Rewrite,Search,Web,SVOD,Ad-supported explorers,4945,10106,5467,22.04,0.15,0.1665,0.795,701,0.0097,0.005,71.9,88.7
2026-03-08,F009,Household Switcher,Profiles,Connected TV,SVOD,Returning binge viewers,8795,20790,13103,37.17,0.2873,0.3388,0.7604,776,0.0152,0.0035,76.6,97.0
2026-03-08,F009,Household Switcher,Profiles,Connected TV,SVOD,New trial households,9819,17482,10988,23.79,0.1669,0.1923,0.7072,842,0.0095,0.0021,71.5,96.5
2026-03-08,F009,Household Switcher,Profiles,Connected TV,SVOD,Sports event viewers,9904,20341,12419,31.39,0.25,0.2391,0.6929,1003,0.012,0.0015,73.3,96.0
2026-03-08,F009,Household Switcher,Profiles,Connected TV,SVOD,Kids co-viewing households,9799,14441,8212,26.84,0.1817,0.2805,0.7912,950,0.0093,0.002,71.6,94.7
2026-03-08,F009,Household Switcher,Profiles,Connected TV,SVOD,Ad-supported explorers,7601,12227,8643,24.02,0.1358,0.1785,0.7066,725,0.0137,0.0015,70.8,97.3
2026-03-08,F010,Watch Party Invite,Social,Mobile,SVOD,Returning binge viewers,4702,8502,5485,44.01,0.259,0.3582,0.799,616,0.0219,0.0066,77.0,94.8
2026-03-08,F010,Watch Party Invite,Social,Mobile,SVOD,New trial households,4211,6114,2868,19.97,0.1967,0.1801,0.7466,619,0.0212,0.003,71.0,97.3
2026-03-08,F010,Watch Party Invite,Social,Mobile,SVOD,Sports event viewers,4281,8213,3840,33.59,0.2185,0.2648,0.7435,633,0.0145,0.0057,75.5,94.6
2026-03-08,F010,Watch Party Invite,Social,Mobile,SVOD,Kids co-viewing households,4482,6744,4224,25.73,0.2008,0.2877,0.7914,655,0.0163,0.0044,73.0,97.9
2026-03-08,F010,Watch Party Invite,Social,Mobile,SVOD,Ad-supported explorers,5023,6242,4464,24.98,0.1507,0.1605,0.6937,669,0.0151,0.0031,71.6,96.2
2026-03-08,F011,New Episode Reminder,Notifications,Mobile,SVOD,Returning binge viewers,5615,8442,4242,35.4,0.2869,0.3582,0.8081,665,0.0183,0.0037,76.6,97.9
2026-03-08,F011,New Episode Reminder,Notifications,Mobile,SVOD,New trial households,6898,10167,5946,23.05,0.1791,0.1856,0.692,747,0.0148,0.0063,71.4,97.5
2026-03-08,F011,New Episode Reminder,Notifications,Mobile,SVOD,Sports event viewers,6197,8270,5506,30.85,0.253,0.2384,0.6953,636,0.0205,0.0055,74.6,96.2
2026-03-08,F011,New Episode Reminder,Notifications,Mobile,SVOD,Kids co-viewing households,6193,7886,4354,31.0,0.1907,0.3346,0.7477,614,0.0139,0.0062,74.5,96.9
2026-03-08,F011,New Episode Reminder,Notifications,Mobile,SVOD,Ad-supported explorers,5850,7480,4923,28.01,0.1933,0.211,0.7758,661,0.0155,0.0067,73.3,97.0
2026-03-08,F012,FAST Channel Guide,Live,Web,Ad Supported,Returning binge viewers,6274,11621,8159,45.53,0.2686,0.3327,0.76,664,0.0113,0.0048,79.4,95.9
2026-03-08,F012,FAST Channel Guide,Live,Web,Ad Supported,New trial households,7532,16148,11327,22.39,0.1804,0.1914,0.755,506,0.008,0.0031,74.9,98.0
2026-03-08,F012,FAST Channel Guide,Live,Web,Ad Supported,Sports event viewers,9940,18562,9416,31.93,0.2323,0.2395,0.7684,659,0.0072,0.0056,76.9,98.2
2026-03-08,F012,FAST Channel Guide,Live,Web,Ad Supported,Kids co-viewing households,6306,9845,6625,24.0,0.2064,0.3323,0.6843,497,0.0077,0.0041,76.1,97.0
2026-03-08,F012,FAST Channel Guide,Live,Web,Ad Supported,Ad-supported explorers,6645,14344,9596,28.72,0.1359,0.2078,0.6882,688,0.0134,0.0022,72.0,94.8
2026-03-09,F001,Continue Watching Rail,Home,Connected TV,SVOD,Returning binge viewers,9933,18368,12845,42.21,0.2565,0.331,0.6835,925,0.0122,0.0046,76.0,97.4
2026-03-09,F001,Continue Watching Rail,Home,Connected TV,SVOD,New trial households,11210,18460,12450,20.32,0.1701,0.2226,0.8078,962,0.0109,0.0026,69.6,95.0
